,Ticker,MarketCap,AvgVol,Turnover
1250,2330.HK,414.0M,528298,593355.047606
1251,2331.HK,8.467B,4081440,33275421.7174
1252,2333.HK,30.112B,10240200,347434088.966
1253,2336.HK,655.1M,4259300,1663605.65145
1254,2338.HK,14.726B,2590560,74018776.0128
1255,2339.HK,1.108B,23436200,25050336.0201
1256,2340.HK,389.6M,197522,88161.9366058
1257,2341.HK,942.7M,420716,724480.252888
1258,2342.HK,3.678B,5493220,18010682.8549
1259,2343.HK,9.026B,5649830,35118988.4923
1260,2345.HK,813.2M,1456270,1962340.25447
1261,2348.HK,4.524B,1193800,7183748.20375
1262,2349.HK,845.8M,1407360,924742.385617
1263,2355.HK,1.256B,816198,2415466.29228
1264,2356.HK,18.506B,1565190,23937506.5113
1265,2357.HK,9.872B,8887720,45643509.5746
1266,2358.HK,429.4M,9233080,2779697.98541
1267,2362.HK,4.046B,707296,929086.485081
1268,2366.HK,591.1M,8847580,3724919.08356
1269,2368.HK,590.0M,135254,206237.293403
1270,2369.HK,9.178B,36382400,144208231.951
1271,2371.HK,1.218B,3233330,1461089.88781
1272,2378.HK,446.0B,1055,211513.034961
1273,2379.HK,217.0M,52463,115802.390764
1274,2380.HK,19.585B,14787500,35408241.0435
1275,2382.HK,11.409B,7545650,61599979.3571
1276,2383.HK,6.229B,5134110,10255950.2137
1277,2388.HK,239.5B,11103800,224147764.138
1278,2389.HK,1.798B,36419500,8504388.34656
1279,2398.HK,971.2M,30884,114614.758733
1281,2488.HK,629.1M,107041,1791443.70417
1286,2600.HK,11.004B,10701700,33004728.3883
1287,2601.HK,76.174B,9557520,241425027.01
1288,2607.HK,12.241B,3034900,42697996.1517
1289,2618.HK,11.143B,4833140,38155085.1939
1290,2623.HK,915.7M,590567,1027726.77431
1291,2626.HK,3.789B,3897350,8335640.44328
1292,2628.HK,152.5B,25399600,623460840.215
1293,2662.HK,353.3M,166985,317864.832639
1294,2668.HK,1.245B,430746,2608781.75947
1295,2678.HK,5.248B,2007250,14721593.5405
1296,2688.HK,61.298B,1949260,121311260.962
1297,2689.HK,24.730B,6894890,63941310.3393
1298,2698.HK,1.586B,924433,5933346.35733
1299,2700.HK,1.157B,3815030,3203851.78998
1300,2722.HK,1.177B,5893960,4586690.63252
1301,2727.HK,9.187B,13690000,30814911.3052
1302,2728.HK,206.1M,311343,450842.3375
1303,2777.HK,9.602B,6042600,63489887.0888
1305,2788.HK,720.4M,460925,609146.346241
1306,2789.HK,4.222B,10114200,3874550.69889
1317,2816.HK,61.1M,122988,606709.093423
1334,2840.HK,256.2B,6746,11574989.9644
1335,2842.HK,25.2M,25,9674.7709296
1336,2844.HK,70.7M,35198,805676.252444
1338,2848.HK,2.505B,3392,673046.886608
1339,2866.HK,7.389B,13948900,52741225.5655
1340,2868.HK,2.512B,1689840,6076805.02832
1341,2877.HK,10.916B,963566,12051692.4433
1342,2878.HK,935.6M,5419270,3647936.04818
1343,2880.HK,1.935B,4659430,5546490.03333
1344,2882.HK,812.9M,1738750,3240967.89479
1345,2883.HK,33.974B,8022490,165692483.427
1346,2888.HK,409.9B,529854,131097914.886
1347,2889.HK,651.0M,27552,400322.401612
1348,2898.HK,558.2M,446418,227159.814826
1350,2903.HK,24.1M,0,-
1351,2905.HK,36.5M,0,-
1352,2907.HK,387.0M,0,-
1354,2909.HK,2.188B,0,-
1355,2911.HK,287.0M,0,-
1356,2912.HK,1.513B,0,-
1357,2913.HK,644.1M,0,-
1358,2914.HK,321.6M,0,-
1359,2915.HK,8.515B,0,-
1396,2973.HK,788.6M,0,-
1397,2976.HK,16.580B,0,-
1399,2982.HK,1.130B,0,-
1400,2983.HK,690.0M,0,-
1401,2985.HK,1.370B,0,-
1402,2987.HK,367.7M,0,-
1403,2988.HK,1.072T,21939400,145221525.333
1404,2993.HK,1.352B,0,-
1407,2999.HK,1.8M,0,-
1411,3005.HK,23.6M,8935,31518.6943275
1413,3007.HK,1.832B,415,76923.0157775
1414,3009.HK,64.6M,1663,35729.0666667
1418,3015.HK,1.978B,195,142135.480991
1420,3017.HK,14.9M,14454,51102.3296978
1421,3019.HK,105.5M,3077,204110.495061
1422,3020.HK,14.417B,3426,889568.142222
1425,3025.HK,144.4M,21358,222734.387937
1426,3026.HK,156.2M,37,4772.95308642
1427,3027.HK,46.1M,7319,164523.994627
1428,3029.HK,48.2M,5720,58753.2239151
1429,3031.HK,51.0M,13367,136396.154548
1432,3035.HK,32.2M,1113,18098.1160494
1433,3036.HK,1.687B,1320,318611.572901
1434,3037.HK,22.1M,2611,79490.0133527
1436,3041.HK,61.7M,0,-
1440,3048.HK,39.4M,2522,103100.737679
1441,3049.HK,1.785B,2854350,17374471.3745
1444,3052.HK,11.3M,3510,9814.2249679
1445,3054.HK,225.5M,98,37012.8818819
1447,3056.HK,177.6M,1025,55681.8732687
1448,3057.HK,106.2M,47613,520215.479206
1449,3060.HK,74.4M,543,47322.8598459
1450,3061.HK,96.2M,55623,621556.880277
1451,3062.HK,16.5M,31590,176600.743193
1452,3063.HK,9.4M,1760,9239.75920356
1453,3064.HK,24.2M,0,10167.0475531
1455,3066.HK,30.7M,303,20908.5131964
1456,3069.HK,40.8M,25328,220133.632964
1457,3070.HK,219.0M,6836,242323.682473
1459,3072.HK,65.1M,405,12596.5674054
1461,3075.HK,22.2M,3164,28202.056402
1462,3076.HK,18.7M,0,8050.75715605
1464,3078.HK,18.8M,0,5901.41279662
1468,3084.HK,105.1M,42325,685400.172247
1469,3087.HK,2.957B,11439,1782619.00681
1471,3089.HK,182.0M,3595,19510.518913
1472,3090.HK,87.1M,2503,27704.9359418
1473,3091.HK,181.4M,7652,126055.68032
1475,3098.HK,73.1M,2959,49342.2473453
1483,3300.HK,1.519B,2077970,3095477.28646
1484,3303.HK,1.288B,2263960,5704029.33333
1485,3308.HK,16.857B,2768580,35469143.0728
1486,3311.HK,53.243B,4140980,62362899.6724
1487,3318.HK,717.1M,31770,195533.007153
1488,3322.HK,1.357B,405990,649096.498476
1489,3323.HK,19.721B,22116800,215068020.785
1490,3328.HK,187.3B,19550200,118474375.914
1491,3330.HK,353.4M,311253,959137.266025
1492,3331.HK,11.557B,289163,25289762.3711
1493,3333.HK,43.308B,38724500,137296481.977
1495,3336.HK,6.594B,3733290,27296934.4758
1496,3337.HK,11.691B,7844780,72587064.5628
1497,3339.HK,5.436B,7403030,19617402.625
1498,3344.HK,511.6M,88060,487037.364887
1499,3355.HK,401.5M,623851,433349.71875
1500,3360.HK,18.995B,1983070,16330393.4219
1501,3363.HK,310.0M,43463,37349.1083333
1502,3366.HK,1.852B,142982,726566.691173
1503,3368.HK,6.311B,4940060,20516455.0283
1504,3377.HK,28.634B,4121840,25241454.1808
1505,3378.HK,1.155B,2842550,2606116.73019
1506,3382.HK,7.513B,3295930,7973059.67104
1507,3383.HK,18.280B,11864600,62770974.3715
1508,3389.HK,6.431B,3315470,8784811.07269
1509,3393.HK,5.588B,2245240,9089437.90333
1510,3398.HK,924.0M,1426750,766051.631274
1511,3399.HK,454.0M,258239,1737104.72865
1512,3618.HK,9.022B,8926600,42673861.4306
1513,3633.HK,6.136B,459405,1658019.21813
1514,3663.HK,1.224B,1350240,378505.227871
1515,3666.HK,1.701B,542882,1602966.4934
1516,3668.HK,11.463B,808687,1131931.59931
1517,3669.HK,10.242B,108839,1158655.36245
1518,3683.HK,996.0M,128321,91135.2235243
1519,3688.HK,2.782B,262334,3340604.2125
1520,3777.HK,2.619B,11619800,23417022.3614
1521,3778.HK,880.4M,275582,301240.912519
1522,3788.HK,2.361B,46030,153791.395833
1523,3800.HK,39.334B,81250000,276377393.316
1524,3808.HK,10.685B,496736,3143578.27389
1525,3813.HK,2.797B,6430840,1561718.82411
1526,3816.HK,564.0M,1483430,1267004.298
1527,3818.HK,8.027B,11819700,25229195.4378
1528,3823.HK,5.613B,5858610,20896819.7211
1529,3828.HK,481.6M,437851,331956.719891
1530,3833.HK,971.5M,2914130,1930143.13333
1531,3838.HK,1.049B,2324720,1068194.55175
1533,3883.HK,3.090B,1495430,2755846.03691
1534,3886.HK,6.373B,21708800,69485546.7289
1535,3888.HK,27.706B,19881600,353861776.018
1536,3889.HK,611.2M,120368,162131.999792
1537,3899.HK,19.519B,2309700,38553034.1331
1538,3900.HK,15.869B,8831360,54288270.2805
1539,3918.HK,15.609B,4830550,36398001.3793
1541,3933.HK,8.249B,3913820,15657681.6971
1543,3939.HK,1.872B,462030,1746928.91125
1544,3948.HK,3.169B,44796,1052560.40518
1545,3968.HK,70.334B,20058600,322723205.311
1546,3983.HK,7.509B,3720480,20019614.865
1547,3988.HK,291.0B,283257984,957591753.555
1548,3989.HK,3.073B,9019120,11432198.7293
1549,3993.HK,5.270B,5741360,13639657.077
1550,3998.HK,10.569B,6923610,20480085.2582
1551,3999.HK,914.4M,149776,183292.217969
1556,4331.HK,195.8B,0,-
1557,4332.HK,460.2B,0,0
1558,4333.HK,1.082T,24,719.960259799
1559,4335.HK,1.192T,29,1612.90694444
1561,4337.HK,255.9B,3,285.534216838
1562,4338.HK,2.922T,26,2698.06200872
1563,6030.HK,19.932B,7763640,160506898.267
1564,6210.HK,26.159B,369,44169.4350993
1565,6230.HK,40.086B,13,2819.3503211
1566,6388.HK,8.526B,188,14867.6117835
1567,6488.HK,1.836B,5328,62176.1239712
1569,6808.HK,84.811B,6253890,79114337.3688
1570,6813.HK,54.650B,1833,7611.45218046
1571,6823.HK,70.420B,3643910,36450905.287
1572,6828.HK,714.6M,4428500,7789532.67972
1573,6830.HK,832.0M,295761,1115816.30619
1574,6837.HK,17.856B,10065700,137257307.902
1575,6838.HK,330.0M,87514,200420.193902
1576,6868.HK,4.295B,278787,831065.875174
1577,6880.HK,310.4M,1582900,620438.944444
1578,6883.HK,150.4B,64454,4828662.4125
1579,6889.HK,17.832B,1145060,47436465.6951
1580,8003.HK,83.5M,221463,280420.673958
1581,8005.HK,2.061B,1038170,2521956.07125
1582,8006.HK,2.598B,322465,6852657.03047
1583,8007.HK,151.5M,5962,44538.6092014
1584,8008.HK,6.037B,731989,4331251.42083
1585,8009.HK,344.2M,6215750,1857121.63542
1587,8011.HK,290.7M,563608,177965.310937
1589,8016.HK,1.891B,1791,6431.80833333
1591,8019.HK,389.5M,27237300,4562303.88608
1592,8020.HK,1.554B,35672,583910.09108
1593,8021.HK,118.7M,20952300,1893403.52323
1594,8022.HK,133.8M,4693770,1978160.09478
1595,8025.HK,653.8M,196179,166471.099566
1596,8026.HK,130.8M,59328,48176.5510417
1597,8028.HK,172.2M,384440,198221.478542
1598,8029.HK,292.3M,2113580,532715.402604
1599,8030.HK,291.0M,749126,232622.54375
1600,8031.HK,616.0M,229373,209329.09213
1601,8032.HK,6.442B,7960620,2159550.52639
1602,8033.HK,178.1M,140478,239065.246528
1604,8037.HK,111.8M,9323040,3405051.20972
1605,8039.HK,403.2M,1143340,949014.432726
1606,8041.HK,184.4M,1519810,295727.900002
1608,8045.HK,91.8M,1182840,365492.554167
1609,8046.HK,439.3M,3175800,755199.711997
1610,8047.HK,446.4M,7391240,2657603.09333
1611,8048.HK,297.0M,70422,50265.0662351
1612,8049.HK,557.3M,451397,1476709.40141
1613,8050.HK,8.272B,1262720,6144833.92944
1614,8051.HK,43.4M,484,12669.759375
1615,8053.HK,195.0M,0,-
1616,8055.HK,352.1M,1967680,539400.125
1617,8058.HK,1.845B,420915,4179769.0462
1618,8060.HK,99.0M,683582,155818.910831
1619,8061.HK,400.1M,1329700,77745.8833333
1620,8063.HK,162.0M,213289,370561.050868
1621,8066.HK,401.1M,1389380,301701.43724
1622,8068.HK,541.8M,3618940,689273.463095
1623,8071.HK,631.8M,14414800,6284148.12778
1624,8072.HK,369.2M,326372992,501137896.923
1625,80737.HK,9.585B,125642,528254.314844
1626,8075.HK,656.6M,180738,244439.882813
1627,8076.HK,193.2M,84104,87253.25
1628,8078.HK,186.0M,26848700,2547429.46282
1629,8079.HK,88.7M,2752760,752699.164063
1630,8080.HK,285.4M,615773,300518.320694
1631,8081.HK,270.5M,31362800,7452386.35974
1632,8082.HK,82.0M,882784,588542.551858
1633,8083.HK,2.478B,51130400,26130832.5525
1634,8085.HK,971.7M,9660150,4912192.56265
1635,8087.HK,186.0M,146927,112915.324618
1636,8088.HK,503.8M,2152710,1025827.65097
1637,8089.HK,253.5M,2116340,1236928.46311
1638,8090.HK,2.177B,1191010,2854136.21064
1639,8092.HK,111.6M,436478,210287.98125
1640,8095.HK,276.4M,559970,1907390.625
1642,8098.HK,462.0M,313358,40267.96875
1646,8106.HK,36.4M,89776,75115.8402778
1647,8108.HK,118.9M,10506300,508974.016012
1649,8111.HK,156.2M,2018660,637617.438061
1650,8112.HK,183.7M,748292,161657.266146
1651,8115.HK,43.7M,134866,206436.193623
1652,8116.HK,230.5M,12260000,1439412.03437
1653,8117.HK,231.7M,1885390,272548.982812
1654,8119.HK,139.6M,277134,44030.9119506
1655,8120.HK,167.8M,31784200,2996705.48227
1657,8123.HK,1.338B,9175250,1707736.95844
1658,8126.HK,159.5M,162328,169688.957146
1659,8128.HK,1.350B,1039390,364432.03283
1660,8129.HK,506.1M,5520220,469852.405262
1661,8130.HK,187.2M,3397860,2011041.51172
1662,8132.HK,929.8M,28356900,54885865.1591
1663,8137.HK,8.889B,3557580,6328997.90377
1664,8143.HK,543.8M,2320590,1967806.95903
1665,8146.HK,225.6M,110060,147163.242188
1666,8148.HK,177.5M,29851,57659.7233333
1667,8150.HK,462.5M,3278410,8198849.81562
1669,8155.HK,1.666B,344297,89070.539488
1670,8156.HK,2.561B,5214390,14014141.8802
1671,8158.HK,3.647B,23902500,6772980.15812
1672,8159.HK,122.2M,96866,41859.8578125
1675,8163.HK,150.1M,9939720,1686760.85092
1676,8165.HK,89.1M,1650600,186006.171875
1677,8166.HK,481.1M,4949060,1109317.95738
1678,8167.HK,1.102B,6924990,1497665.78806
1679,8168.HK,386.6M,435382,975995.485312
1680,8169.HK,107.3M,37015,19348.828125
1681,8171.HK,278.7M,17179400,1333979.59384
1682,8172.HK,312.6M,486284,64741.3559375
1683,8173.HK,418.7M,1206950,607152.307344
1684,8175.HK,378.0M,16758000,1278727.19672
1686,8178.HK,336.9M,2088440,598712.027685
1687,8179.HK,2.400B,4623050,1036156.27583
1690,8189.HK,514.7M,128881,156689.835069
1691,8190.HK,301.0M,720597,148705.924485
1692,8192.HK,806.1M,19314800,6955322.07222
1693,8193.HK,210.8M,731269,206932.725694
1694,8197.HK,49.5M,513284,321320.357639
1695,8198.HK,3.900B,6307600,13453986.3357
1696,8200.HK,146.0M,267840,452188.847326
1697,8202.HK,22.7M,3372350,61919.6728879
1698,8203.HK,280.0M,1179650,124518.294444
1699,8205.HK,43.6M,8179,26669.003125
1700,8206.HK,712.3M,317290,372921.348229
1701,8207.HK,5.531B,12190600,13300712.2976
1703,8210.HK,326.6M,635343,1400692.83247
1704,8211.HK,90.4M,253955,105798.509549
1705,8212.HK,112.7M,18571200,11363670.9551
1706,8213.HK,269.2M,230373,70137.7760069
1707,8215.HK,129.6M,7595070,2130722.34375
1709,8219.HK,694.1M,36776,77612.1944444
1710,8220.HK,1.141B,2028300,2238745.70313
1711,8225.HK,126.3M,3537,16127.4619927
1712,8226.HK,172.8M,592358,365521.678125
1713,8227.HK,32.6M,144239,73430.15625
1714,8228.HK,119.7M,27498100,157734.237165
1717,8232.HK,2.712B,2290800,1987929.8809
1718,8233.HK,323.7M,24997,51859.2152431
1719,8235.HK,51.8M,264328,118470.615175
1720,8236.HK,244.0M,2590,155123.105104
1721,8239.HK,567.0M,4977240,1950376.6276
1723,8242.HK,111.6M,2180870,761324.043403
1724,8243.HK,65.0M,569209,214688.750868
1725,8246.HK,196.0M,17254,43937.5289682
1726,8247.HK,192.6M,38866,197115.702691
1727,8249.HK,24.2M,585298,195275.726141
1728,8250.HK,1.200B,11061100,2814308.66344
1730,8256.HK,90.4M,1950580,381207.317708
1731,8258.HK,42.3M,310448,108300.449653
1732,8260.HK,154.0M,3480830,1013502.63889
1733,8261.HK,650.0M,270149,200674.348958
1734,8265.HK,205.5M,107493,158251.43125
1735,8266.HK,475.4M,16102800,4665330.22547
1736,8269.HK,384.5M,4831670,1039348.10583
1737,8270.HK,775.9M,7233120,1985166.16658
1738,8271.HK,432.6M,665254,466885.946695
1739,8272.HK,322.1M,4487860,2249452.5375
1740,8273.HK,29.0M,5313,16056.8868056
1741,8279.HK,5.620B,6729000,14547241.4265
1743,8286.HK,44.0M,4254,31393.8095074
1745,8292.HK,12.199B,2100020,35070113.8974
1746,8295.HK,537.2M,8863580,451971.875
1747,8296.HK,170.7M,343537,294687.54653
1748,8298.HK,1.108B,533134,946229.747222
1750,8301.HK,42.0M,28776,39017.9291667
1751,8306.HK,387.0M,2069540,363708.001389
1754,8312.HK,100.3M,400448,30122.6388889
1756,8317.HK,185.2M,6743,12618.3400347
1758,8321.HK,357.1M,11087300,6122506.86252
1759,8325.HK,1.063B,13387100,8059602.06667
1760,8329.HK,336.5M,1703580,1400738.70868
1761,8337.HK,237.7M,111493,17610.8538076
1762,8340.HK,101.8M,102239,10771.5311375
1763,8348.HK,166.6M,46836,67738.5408309
1764,8351.HK,342.7M,7603300,792178.057708
1765,8356.HK,633.1M,6107910,6704877.09306
1767,8376.HK,320.2M,0,-
1768,8377.HK,67.3M,0,-
1770,8379.HK,777.3M,0,-
1771,8380.HK,1.235B,0,-
1772,8381.HK,1.180B,6183000,3739478.4
1773,8386.HK,1.0M,0,-
1774,8389.HK,205.1M,0,-
1775,8390.HK,224.3M,0,-
1776,8391.HK,240.0M,0,-
1777,8392.HK,117.2M,0,-
1779,8399.HK,126.8M,0,-
1780,8400.HK,580.7M,0,-
