,Ticker,MarketCap,AvgVol,Turnover
1584,PTL.AX,55.6M,1074330,68398.3467227
1585,PTM.AX,3.669B,788933,4164208.68957
1588,PTR.AX,1.7M,81930,2357.488125
1589,PTS.AX,7.0M,0,-
1590,PUN.AX,2.0M,23461,1526.98419449
1591,PVA.AX,125.8M,3141,17666.0921701
1592,PVD.AX,68.2M,359548,195825.029653
1593,PVE.AX,9.2M,24834,2927.21789931
1595,PWN.AX,3.2M,64006,5675.00135417
1596,PWW.AX,330K,1562,9.19875
1597,PXG.AX,33.6M,210065,25666.7343403
1598,PXR.AX,624K,890053,0
1599,PXS.AX,19.5M,359684,82337.2625
1601,PYC.AX,8.4M,1571020,25447.030027
1602,PYM.AX,4.9M,92540,1996.88214735
1603,PZC.AX,2.2M,304391,2865.67947917
1604,QAN.AX,2.949B,8462270,13390976.4562
1605,QBE.AX,13.692B,0,-
1606,QBL.AX,5.7M,15094200,54428.5752083
1607,QFX.AX,10.3M,3605270,77338.645
1608,QHL.AX,67.3M,344537,119949.615124
1610,QMN.AX,10.8M,306983,4317.51
1612,QNA.AX,1.1M,259052,96.0775640915
1614,QPN.AX,2.9M,940561,0
1616,QRL.AX,1.5M,87595,1379.79881944
1617,QRX.AX,13.5M,1328750,329900.198722
1618,QSS.AX,3.7M,6487,808.123090278
1619,QST.AX,2.3M,4856,129.082539901
1620,QTG.AX,5.3M,211176,2381.64201389
1621,QTM.AX,12.7M,12751,90.798436666
1622,QUB.AX,2.175B,1855160,3126776.29323
1623,QUE.AX,4.3M,2763,377.059444444
1624,QUR.AX,1.7M,280398,0
1625,QXQ.AX,204K,52795,27.8214218075
1626,RAD.AX,4.1M,18373,1038.12003926
1627,RAF.AX,7.1M,215,212.962291667
1628,RAU.AX,1.8M,252721,4829.60652778
1629,RAW.AX,4.7M,20928,1153.46328125
1630,RBR.AX,641K,87467,355.283923611
1631,RBX.AX,2.2M,70034,626.781253766
1633,RCG.AX,147.8M,336129,281198.383275
1635,RCM.AX,11.0M,3320040,10603.6721875
1636,RCO.AX,13.2M,19335,7122.25
1637,RCP.AX,4.7M,987592,0
1638,RCR.AX,389.4M,243494,1261856.16642
1639,RCT.AX,204.7M,8506,51723.3495463
1640,RCU.AX,2.4M,6276,1974.16034504
1642,RDF.AX,109.7M,67224,78468.6393485
1643,RDG.AX,4.2M,40006,739.612506672
1644,RDH.AX,32.6M,27840,32852.2193403
1645,RDM.AX,29.0M,87593,21768.8913542
1646,RDR.AX,8.9M,728078,31779.6391667
1647,RDS.AX,7.6M,84646,3362.10111111
1648,REA.AX,5.714B,273127,13528902.6523
1649,RED.AX,64.6M,882226,283749.086927
1650,REF.AX,10.0M,79640,7387.48468518
1651,REH.AX,2.979B,5429,181926.92375
1652,RER.AX,7.0M,305456,12391.5127083
1654,RES.AX,98.1M,186183,26145.495
1655,REX.AX,82.6M,48940,28170.1135828
1656,REY.AX,66.3M,387210,51383.1188889
1658,RFE.AX,40.6M,2603630,576706.015186
1659,RFG.AX,655.4M,308877,1258369.82903
1660,RFL.AX,126.3M,863849,222661.808543
1661,RFT.AX,3.3M,254436,0
1662,RFX.AX,26.5M,167355,16605.1992906
1663,RGP.AX,5.3M,10017,375.456861969
1664,RGU.AX,811K,46133,380.487326389
1665,RGX.AX,1.0M,5462460,19842.8425
1666,RHC.AX,9.411B,365665,16406839.0755
1668,RHI.AX,81.5M,8854,4736.780625
1669,RHL.AX,208.8M,28496,84867.5622743
1670,RHT.AX,14.8M,715199,112011.057812
1672,RIC.AX,255.1M,236780,268317.358924
1673,RIE.AX,1.1M,31777,661.30700229
1675,RIM.AX,11.0M,237008,6342.85118056
1676,RIO.AX,110.7B,1999250,133784986.585
1677,RIS.AX,7.2M,3824,719.993177083
1678,RKN.AX,267.3M,73888,273904.270174
1680,RLC.AX,2.2M,3120,241.586944444
1683,RMD.AX,7.732B,4916410,-
1684,RMG.AX,6.4M,1149780,0
1685,RMI.AX,4.7M,618433,0
1686,RMP.AX,17.3M,110695,2864.4882836
1687,RMR.AX,3.3M,6774630,24055.8275
1688,RMS.AX,28.1M,548007,135546.757205
1689,RMT.AX,9.1M,29985,1303.94152778
1691,RMX.AX,5.3M,3913030,109459.30194
1693,RND.AX,32.2M,10716,8589.05146261
1694,RNI.AX,56.7M,1714970,55238.6437906
1696,RNS.AX,20.9M,115774,17827.0367188
1697,RNU.AX,4.5M,65118,2783.03085346
1698,RNY.AX,72.4M,110988,61123.5701865
1699,ROC.AX,425.6M,1368190,412500.390278
1700,ROG.AX,1.7M,777677,0
1701,ROL.AX,21.1M,39870,23309.025585
1702,ROY.AX,10.5M,187294,4259.05933093
1704,RQL.AX,31.1M,131952,31964.3959201
1705,RRE.AX,480K,36490,817.2325
1706,RRL.AX,796.8M,3070600,7941344.07422
1707,RRP.AX,3.9M,440028,0
1708,RRS.AX,95.9M,2088910,26633.6047222
1709,RSG.AX,410.2M,3310620,2778632.98556
1710,RSL.AX,408K,40291,689.48359375
1713,RTR.AX,2.7M,319016,7508.7
1714,RUB.AX,8.2M,34886,4586.61015625
1715,RUL.AX,69.7M,232651,154574.125885
1716,RUM.AX,32.5M,774498,61427.4940278
1718,RVA.AX,41.8M,173088,36672.3534375
1719,RVR.AX,3.5M,121313,689.658786867
1720,RVY.AX,5.6M,526670,4636.48973958
1721,RWD.AX,80.6M,79684,19648.2718924
1722,RWH.AX,335.0M,153339,222424.570729
1723,RXL.AX,28.0M,2156530,176329.905816
1724,RXM.AX,55.7M,222012,123176.146163
1725,RXP.AX,83.5M,146718,179015.69162
1727,SAI.AX,1.071B,1155660,3814855.62869
1729,SAR.AX,247.0M,2777590,994840.447639
1731,SAU.AX,2.7M,262342,2518.51746528
1732,SAV.AX,423K,105246,471.243246528
1733,SAY.AX,6.4M,13902,627.709895833
1734,SBI.AX,2.7M,617,1068.92270833
1735,SBL.AX,2.8M,777363,0
1736,SBM.AX,58.6M,3358120,1338578.79688
1737,SBN.AX,2.6M,346614,4460.61784722
1739,SBR.AX,5.2M,59802,3784.14522822
1742,SCD.AX,9.0M,2310,10202.0326042
1743,SCI.AX,6.4M,121675,5993.23792634
1744,SCP.AX,1.151B,1440270,2520556.343
1747,SDG.AX,289.9M,205762,231334.124619
1748,SDI.AX,53.5M,13882,20432.3143197
1749,SDL.AX,264.3M,8226610,1266338.43366
1750,SDM.AX,111.6M,281695,140933.343333
1751,SEA.AX,541.9M,1598170,1366215.01439
1752,SEG.AX,9.8M,2833970,21816.1431277
1753,SEH.AX,244.9M,3970190,706789.569394
1755,SEK.AX,5.538B,1714030,-
1756,SEN.AX,31.1M,354186,45526.6185672
1758,SER.AX,12.1M,574775,11223.0756424
1759,SFC.AX,84.1M,2189,27698.9288752
1760,SFH.AX,167.2M,100617,88104.8496528
1762,SFP.AX,2.5M,2748860,0
1763,SFR.AX,941.6M,505861,3336522.67049
1764,SFX.AX,98.1M,145548,81478.6393576
1765,SFZ.AX,23.3M,129271,14911.1514063
1766,SGH.AX,1.049B,676060,2503373.78099
1768,SGM.AX,2.012B,644674,7297667.76497
1769,SGN.AX,561.3M,1306770,1555108.97826
1770,SGP.AX,9.056B,7090590,29585307.7659
1771,SGQ.AX,11.5M,384665,18262.1091667
1772,SGT.AX,52.580B,1032510,4326402.44222
1773,SGU.AX,6.9M,996,85.4481944444
1775,SGZ.AX,1.8M,89327,1853.22800916
1777,SHD.AX,33.0M,84639,19109.2105852
1778,SHE.AX,2.6M,278700,5334.94111111
1779,SHH.AX,8.7M,1801,563.142387356
1780,SHK.AX,2.1M,160534,156.647569444
1781,SHL.AX,7.033B,852514,16057380.3537
1782,SHR.AX,14.8M,737,887.769632066
1783,SHU.AX,55.6M,1610,202.053489583
1784,SHV.AX,295.9M,244364,1006763.99507
1785,SIE.AX,11.0M,2147,86.6668055556
1786,SIH.AX,17.9M,68943,2538.44880426
1787,SIP.AX,873.6M,3388790,1639940.06094
1788,SIR.AX,869.6M,1373060,2637362.1741
1789,SIT.AX,56.0M,50609,6940.3615625
1791,SIV.AX,146.7M,53956,426352.678889
1792,SIX.AX,5.6M,250627,1450.55450147
1793,SKC.AX,2.132B,550101,2014369.02792
1794,SKE.AX,545.5M,800269,2127872.32
1795,SKI.AX,2.448B,4699860,7512628.52503
1796,SKS.AX,10.5M,20436,4132.20555556
1797,SKT.AX,2.475B,611935,4302002.91276
1800,SLM.AX,253.3M,31829,59460.4378368
1802,SLR.AX,223.2M,3802330,3124316.27181
1804,SLT.AX,573K,338903,1060.75354167
1805,SLX.AX,182.2M,232525,337563.789219
1806,SMA.AX,23.7M,985827,114075.73125
1807,SMC.AX,23.7M,6665240,54163.9287674
1808,SMD.AX,19.0M,383350,7737.89748799
1810,SMM.AX,54.5M,1122,986.023020833
1811,SMN.AX,30.3M,168425,14485.4144212
1812,SMR.AX,22.9M,147787,18714.4088428
1813,SMX.AX,240.6M,165174,1073012.9924
1814,SND.AX,67.6M,0,-
1815,SNL.AX,78.6M,4416,10830.7865625
1817,SNV.AX,769K,399273,15.3806580465
1818,SNY.AX,19.2M,28217,22438.334375
1819,SOC.AX,5.5M,158554,25026.44375
1821,SOI.AX,2.8M,3278920,9392.34
1822,SOL.AX,3.459B,34924,617971.533958
1823,SOM.AX,65.7M,26725,45253.7922901
1824,SOO.AX,1.2M,94064,1087.81587783
1825,SOR.AX,8.0M,58199,2205.13135104
1829,SPI.AX,2.4M,175932,2040.99494792
1830,SPL.AX,162.2M,424167,265018.95663
1832,SPN.AX,4.538B,4974860,6095668.32975
1833,SPQ.AX,1.1M,65063,680.772627882
1834,SPS.AX,545K,311571,4121.85885417
1838,SRH.AX,3.4M,12560,1316.48654514
1839,SRI.AX,20.2M,296935,16189.2284028
1840,SRK.AX,5.8M,53415,3096.26111111
1842,SRQ.AX,4.9M,1691540,16661.6689795
1843,SRR.AX,3.6M,355126,1061.50513937
1844,SRV.AX,467.6M,135182,346133.405573
1845,SRX.AX,953.8M,145414,2422621.6474
1846,SRZ.AX,9.8M,95438,4590.57109898
1848,SSL.AX,36.4M,341,2067.05766085
1850,SSM.AX,54.0M,265252,92848.638281
1851,SSN.AX,65.3M,2525540,69277.92875
1853,SST.AX,1.194B,121,3941.34277991
1854,STB.AX,19.9M,65816,11357.0798611
1857,STO.AX,13.619B,3040860,-
1858,STP.AX,33.9M,16836,13180.1542806
1859,STS.AX,37.1M,41299,31961.6282639
1860,STX.AX,102.4M,1472360,110878.712143
1861,SUD.AX,43.3M,1701980,143985.619479
1862,SUL.AX,1.674B,1165920,9269262.35292
1863,SUM.AX,21.6M,54621,8302.56608874
1864,SUN.AX,17.457B,3479610,-
1865,SUR.AX,50.3M,879290,32096.8859007
1866,SVL.AX,882K,810938,9278.86808078
1867,SVM.AX,26.9M,144989,8602.0722095
1868,SVS.AX,3.3M,62,416.883593602
1869,SVW.AX,2.311B,670173,-
1871,SWE.AX,36.9M,242849,128173.938293
1872,SWJ.AX,91.4M,173063,56002.7774132
1873,SWK.AX,42.7M,159625,56183.9149808
1874,SWL.AX,153.7M,176846,135666.823918
1875,SWM.AX,1.911B,3126570,-
1876,SWR.AX,1.1M,25680,604.968320105
1877,SWW.AX,2.7M,528324,4506.27292919
1878,SXA.AX,41.9M,43564,29555.7325
1879,SXE.AX,80.6M,142377,161717.448305
1880,SXG.AX,8.9M,224774,5024.68328713
1881,SXI.AX,5.3M,311778,5675.46328125
1882,SXL.AX,754.5M,3105170,3424904.16997
1884,SXT.AX,330K,132727,3661.27823212
1885,SXX.AX,2.5M,355591,0
1886,SXY.AX,823.7M,2261820,1925077.15899
1887,SYD.AX,9.083B,0,-
1889,SYP.AX,3.5M,75205,1351.88326647
1890,SYR.AX,664.0M,297896,780770.353334
1891,SYS.AX,1.2M,68138,0
1893,TAG.AX,9.8M,11867,1305.54863036
1894,TAH.AX,2.713B,2413490,-
1895,TAM.AX,14.8M,769744,23102.7271701
1896,TAN.AX,65.9M,165391,64707.1077778
1897,TAP.AX,116.2M,283592,137096.306372
1898,TAR.AX,803K,63143,-
1899,TAS.AX,6.6M,210984,5290.96666667
1900,TAW.AX,25.5M,2278340,66077.5119097
1901,TBR.AX,165.7M,12552,63019.7331313
1902,TCL.AX,11.298B,3870370,-
1903,TCM.AX,8.0M,4129,654.74390625
1904,TCN.AX,16.8M,118866,27333.82875
1906,TCQ.AX,35.8M,26995,15887.7295501
1907,TDI.AX,1.6M,6645,154.001618429
1908,TDO.AX,16.4M,22644,6657.73061759
1909,TDX.AX,1.0M,1162120,0
1910,TEG.AX,1.6M,798267,6913.52272569
1912,TEN.AX,685.5M,6137180,1761542.25281
1914,TEX.AX,18.1M,231296,7253.56328231
1916,TFC.AX,479.7M,672164,629102.9525
1918,TGA.AX,324.4M,184817,517413.659583
1920,TGN.AX,3.7M,46790,1771.76563764
1921,TGP.AX,175.7M,161903,247614.603299
1922,TGR.AX,586.0M,578077,1356607.8821
1923,TGS.AX,272.9M,2586970,790270.003564
1924,TGZ.AX,221.8M,630353,272489.280694
1926,THO.AX,1.7M,108786,1454.37833333
1927,THR.AX,5.4M,0,3594.04404514
1928,THX.AX,28.9M,704091,16025.8627434
1929,TIG.AX,76.7M,67219,13077.078666
1930,TIS.AX,76.1M,141330,82711.6924295
1933,TKG.AX,201K,1919,-
1934,TKL.AX,3.2M,36088,1827.10445757
1935,TLG.AX,34.9M,976847,53225.4027778
1936,TLM.AX,21.7M,185584,16218.8872917
1937,TLS.AX,65.051B,20856400,126385269.856
1938,TLU.AX,6.4M,106024,5749.15755583
1939,TME.AX,1.288B,1059270,3928656.83354
1940,TMK.AX,576K,19350,114.673368056
1941,TMM.AX,29.3M,1622,1592.11012207
1942,TMX.AX,698K,93298,305.961347084
1943,TMZ.AX,1.3M,5957,124.820457637
1945,TND.AX,699K,18106,130.242247895
1946,TNE.AX,824.3M,385036,803213.346619
1947,TNG.AX,85.9M,2822720,71652.5825521
1948,TNP.AX,2.1M,420873,5970.80706597
1949,TNR.AX,1.2M,189826,23.2029166667
1950,TOE.AX,87.9M,490725,49688.6589062
1951,TOL.AX,3.729B,2139630,-
1952,TON.AX,86.1M,4897340,218264.328369
1953,TOU.AX,49.5M,67006,26273.2457947
1954,TOX.AX,449.1M,189994,902656.616863
1955,TPC.AX,8.0M,2881,313.138958333
1956,TPD.AX,1.8M,128179,3515.18043766
1957,TPI.AX,1.626B,5090720,4477994.36875
1958,TPL.AX,2.3M,1019730,-
1959,TPM.AX,4.493B,2297390,7039448.35917
1960,TPP.AX,14.0M,93922,6572.6944784
1961,TPR.AX,7.6M,43778,6670.31449183
1962,TPT.AX,48.0M,1780620,158174.191663
1964,TRF.AX,6.0M,123454,13808.4877778
1965,TRG.AX,221.5M,19108,362640.532291
1966,TRM.AX,2.7M,17988,445.897694599
1967,TRO.AX,11.3M,156269,4262.99626736
1968,TRS.AX,254.8M,196055,2563075.41716
1970,TRY.AX,185.3M,916314,1215627.15272
1971,TSE.AX,566.0M,2882470,3023022.6317
1972,TSM.AX,61.7M,312564,130120.963551
1973,TSN.AX,9.0M,2824270,39916.7349653
1974,TSV.AX,12.1M,1322920,0
1975,TTA.AX,7.3M,12137,954.690625
1976,TTE.AX,3.4M,1534930,14015.3506461
1978,TTI.AX,16.0M,203000,18691.3120833
1979,TTN.AX,94.1M,73200,486572.075136
1980,TTS.AX,4.374B,3003160,-
1983,TUP.AX,1.910B,98316,75432.0099172
1984,TWD.AX,79.8M,19128,64869.1046875
1985,TWE.AX,3.292B,3815990,17789830.3231
1986,TWH.AX,1.3M,160505,652.818408774
1988,TWR.AX,321.6M,8661,30079.9544444
1989,TWT.AX,590K,776,42.4278507601
1991,TYO.AX,56.0M,1750,101.828825261
1993,TZL.AX,30.1M,200160,45236.3630208
1994,TZN.AX,46.1M,509689,21301.2777778
1996,UBI.AX,35.1M,983333,180408.536217
1998,UCM.AX,17.4M,32721,4085.27232658
2000,UEQ.AX,4.3M,121668,2160.75153665
2001,UGL.AX,1.119B,0,7090171.26298
2003,UML.AX,7.0M,1228430,38421.4374925
2004,UNS.AX,298.2M,461241,495744.817755
2005,UNV.AX,28.8M,113492,12531.736875
2006,UNX.AX,35.4M,603060,94087.1307657
2008,UOS.AX,616.5M,27514,16865.5747663
2010,USA.AX,2.2M,122213,4666.12402778
2012,UUL.AX,2.7M,16642,313.791257038
2014,UXC.AX,234.0M,517472,480754.675126
2015,VAH.AX,1.136B,2370540,1617250.06388
2018,VEC.AX,3.1M,113759,1898.76655016
2019,VEI.AX,116.4M,168812,321370.438749
2020,VELCP.AX,79.0M,2842,7232.35364405
2021,VELIN.AX,14.2M,112,330.942562972
2024,VGO.AX,6.7M,51534,2029.02838542
2026,VHL.AX,3.3M,4239040,57845.4577573
2028,VIC.AX,2.3M,2183910,9770.50123104
2029,VIE.AX,18.5M,29086,5634.40902778
2030,VII.AX,14.2M,44718,1468.56534839
2033,VKA.AX,4.5M,59240,1728.146875
2034,VLA.AX,24.0M,124916,34179.9701796
2035,VLW.AX,186.4M,201197,434938.722129
2036,VMC.AX,3.1M,10025,1632.47215278
2037,VMG.AX,33.1M,3152730,29893.6877778
2038,VML.AX,8.0M,223372,5594.43807786
2039,VMS.AX,14.4M,199696,41782.9775694
2040,VMT.AX,53.8M,5911900,260270.778568
2041,VOC.AX,369.4M,244069,1103374.5455
2042,VOR.AX,1.5M,1550690,3394.63067708
2043,VRL.AX,1.181B,334513,1809690.80551
2044,VRX.AX,2.9M,111571,10665.079375
2045,VSC.AX,87.2M,28114,95485.0815241
2047,VTG.AX,106.9M,112182,68491.6979735
2048,VTM.AX,3.2M,185967,9570.67137274
2049,VTX.AX,3.1M,397108,0
2050,VXR.AX,9.3M,345272,4011.7064961
2052,WAC.AX,2.0M,62020,1848.5570152
2053,WAF.AX,31.1M,58070,12308.0975879
2055,WAL.AX,1.4M,5567,240.721578485
2058,WAT.AX,39.2M,1777,3549.2965625
2060,WBA.AX,113.0M,69659,89339.6068229
2062,WBB.AX,192.1M,18645,110403.869252
2063,WBC.AX,106.6B,4722510,177568303.713
2064,WCB.AX,437.3M,3300,1056625.46583
2065,WCC.AX,19.3M,83430,7687.99609375
2066,WCL.AX,171.4M,1094630,182970.538007
2068,WCN.AX,2.2M,2181680,16752.7156902
2069,WCP.AX,10.3M,124116,3532.89592121
2070,WDC.AX,22.463B,4861150,63899686.5027
2071,WDR.AX,117.4M,1158260,490381.23221
2073,WDS.AX,133.2M,102891,141669.210585
2074,WEB.AX,183.5M,218352,810769.990712
2075,WEC.AX,53.3M,218589,39387.840843
2076,WEG.AX,2.4M,200092,28967.8514488
2077,WES.AX,47.857B,1835320,93246531.0992
2079,WFE.AX,1.3M,111458,1789.26456156
2080,WGO.AX,3.2M,209903,6617.86880391
2082,WHC.AX,1.477B,3496800,-
2084,WHE.AX,4.4M,223064,9751.01289578
2085,WHF.AX,313.9M,15587,98080.3145607
2088,WHN.AX,20.0M,4256950,33705.3264236
2091,WIG.AX,57.5M,42126,28174.316093
2092,WIN.AX,22.0M,115768,40237.1952431
2093,WKT.AX,4.3M,358613,4405.92303852
2094,WLF.AX,57.4M,105801,28473.0179232
2095,WLL.AX,113.3M,10765,90572.2453125
2096,WLR.AX,2.3M,128699,1211.24994404
2097,WMN.AX,14.4M,171963,6533.43446222
2098,WNS.AX,1.8M,312,4.9426834937
2099,WOF.AX,8.4M,71835,4713.45946181
2100,WOR.AX,4.226B,0,-
2101,WOW.AX,45.057B,2126610,82349554.7347
2102,WPG.AX,11.8M,243347,-
2103,WPI.AX,886K,16795,537.274788657
2104,WPL.AX,34.266B,1921930,-
2105,WRG.AX,854K,164424,9.8316144695
2106,WRM.AX,2.8M,54419,1207.25917253
2107,WRR.AX,3.9M,40314,1993.3406794
2108,WRT.AX,9.772B,8080240,28231041.289
2109,WSA.AX,955.2M,1910620,3737021.61932
2111,WSR.AX,8.5M,2420860,9031.25741637
2112,WTF.AX,512.4M,885993,3095061.15438
2113,WTP.AX,152.3M,78140,134839.797318
2114,WTR.AX,16.7M,34258,6846.35939464
2116,WWI.AX,1.7M,404784,4721.62428333
2118,XAM.AX,8.0M,140030,4247.1543534
2120,XRF.AX,27.8M,127997,29120.6706324
2121,XRO.AX,3.052B,63128,1229675.95734
2122,XST.AX,5.2M,192946,-
2123,XTE.AX,8.9M,94530,3726.20435254
2126,YAL.AX,243.6M,156019,44305.7560304
2127,YBR.AX,126.7M,95904,64904.8320105
2129,YOW.AX,44.3M,340505,113063.38906
2130,YRR.AX,3.1M,107801,1576.58029304
2131,YTC.AX,75.4M,144819,-
2132,ZAM.AX,2.6M,8523,341.679427083
2133,ZEU.AX,2.3M,51562,737.65703125
2134,ZGL.AX,47.3M,116206,28487.5385754
2135,ZGM.AX,2.4M,37230,126.361545139
2137,ZIM.AX,909.5M,7268,37543.4140252
2138,ZMG.AX,3.9M,67295,1407.20970713
2139,ZNC.AX,8.4M,26198,2977.60988964
2141,ZRL.AX,3.7M,11022,1489.82539931
2142,ZTA.AX,703K,103980,453.818506944
