Ticker,MarketCap,Turnover
VRL.AX,1.181B,1809690.80551
VRX.AX,2.9M,10665.079375
VSC.AX,87.2M,95485.0815241
VTG.AX,106.9M,68491.6979735
VTM.AX,3.2M,9570.67137274
VTX.AX,3.1M,0
VXR.AX,9.3M,4011.7064961
WAC.AX,2.0M,1848.5570152
WAF.AX,31.1M,12308.0975879
WAL.AX,1.4M,240.721578485
WAT.AX,39.2M,3549.2965625
WBA.AX,113.0M,89339.6068229
WBB.AX,192.1M,110403.869252
WBC.AX,106.6B,177568303.713
WCB.AX,437.3M,1056625.46583
WCC.AX,19.3M,7687.99609375
WCL.AX,171.4M,182970.538007
WCN.AX,2.2M,16752.7156902
WCP.AX,10.3M,3532.89592121
WDC.AX,22.463B,63899686.5027
WDR.AX,117.4M,490381.23221
WDS.AX,133.2M,141669.210585
WEB.AX,183.5M,810769.990712
WEC.AX,53.3M,39387.840843
WEG.AX,2.4M,28967.8514488
WES.AX,47.857B,93246531.0992
WFE.AX,1.3M,1789.26456156
WGO.AX,3.2M,6617.86880391
WHC.AX,1.477B,0
WHE.AX,4.4M,9751.01289578
WHF.AX,313.9M,98080.3145607
WHN.AX,20.0M,33705.3264236
WIG.AX,57.5M,28174.316093
WIN.AX,22.0M,40237.1952431
WKT.AX,4.3M,4405.92303852
WLF.AX,57.4M,28473.0179232
WLL.AX,113.3M,90572.2453125
WLR.AX,2.3M,1211.24994404
WMN.AX,14.4M,6533.43446222
WNS.AX,1.8M,4.9426834937
WOF.AX,8.4M,4713.45946181
WOR.AX,4.226B,0
WOW.AX,45.057B,82349554.7347
WPG.AX,11.8M,0
WPI.AX,886K,537.274788657
WPL.AX,34.266B,0
WRG.AX,854K,9.8316144695
WRM.AX,2.8M,1207.25917253
WRR.AX,3.9M,1993.3406794
WRT.AX,9.772B,28231041.289
WSA.AX,955.2M,3737021.61932
WSR.AX,8.5M,9031.25741637
WTF.AX,512.4M,3095061.15438
WTP.AX,152.3M,134839.797318
WTR.AX,16.7M,6846.35939464
WWI.AX,1.7M,4721.62428333
XAM.AX,8.0M,4247.1543534
XRF.AX,27.8M,29120.6706324
XRO.AX,3.052B,1229675.95734
XST.AX,5.2M,0
XTE.AX,8.9M,3726.20435254
YAL.AX,243.6M,44305.7560304
YBR.AX,126.7M,64904.8320105
YOW.AX,44.3M,113063.38906
YRR.AX,3.1M,1576.58029304
YTC.AX,75.4M,0
ZAM.AX,2.6M,341.679427083
ZEU.AX,2.3M,737.65703125
ZGL.AX,47.3M,28487.5385754
ZGM.AX,2.4M,126.361545139
ZIM.AX,909.5M,37543.4140252
ZMG.AX,3.9M,1407.20970713
ZNC.AX,8.4M,2977.60988964
ZRL.AX,3.7M,1489.82539931
ZTA.AX,703K,453.818506944
