Ticker,MarketCap,Turnover
CHCI,25.1M,125641.094372546
CHCO,697.2M,1982159.04727232
CHDN,1.553B,5460017.47657836
CHDX,421.9M,1941789.75013216
CHEF,498.3M,2856663.98285687
CHEV,81.6M,197640.419609543
CHFC,834.1M,2611657.64623193
CHFN,239.8M,1246180.23528264
CHKE,126.9M,506771.483334574
CHKP,12.771B,59495364.3254399
CHLN,63.4M,87898.5909092445
CHMG,131.2M,386715.284328677
CHNR,80.7M,38757.7143347315
CHOP,45.8M,188558.437273045
CHRM,184.8M,75497.7911255288
CHRW,9.353B,97355734.2333436
CHTP,514.7M,18715774.6270581
CHTR,16.392B,157767620.261992
CHUY,573.7M,6939659.37817715
CHYR,66.2M,120148.992337541
CIDM,173.7M,510774.908498443
CIEN,2.261B,92257332.0967991
CIFC,182.6M,109125.07272726
CIMT,68.3M,776962.194545519
CINF,7.808B,28569703.0523372
CISG,351.6M,569506.987013454
CIZN,90.2M,34731.2421211518
CJJD,21.9M,60151.0576622619
CKEC,820.6M,4607429.00259174
CKSW,244.4M,819209.421904713
CLBH,34.8M,38567.3016309912
CLCT,181.9M,890473.1357567
CLDX,1.498B,62244328.434412
CLFD,249.0M,2891995.56333828
CLIR,86.7M,573663.236709816
CLMS,270.2M,1722375.68186631
CLMT,2.166B,10516371.205646
CLNE,1.032B,15795699.2143479
CLNT,19.5M,417528.053679883
CLRO,87.6M,232031.989091022
CLRX,4.0M,102163.853506554
CLSN,58.2M,486697.89210331
CLUB,149.6M,1839114.36467555
CLVS,1.421B,60546982.8962079
CLWT,8.5M,42048.0187982665
CMCO,533.1M,1763619.48120921
CMCSA,138.6B,712856928.388969
CMCSK,137.8B,106142524.086542
CME,23.509B,123035358.354114
CMGE,461.8M,6762739.96442213
CMLS,1.409B,10294639.1776772
CMSB,19.1M,24632.1560173064
CMTL,590.5M,4730731.28601239
CNBC,311.1M,772928.033766057
CNBKA,193.1M,158906.203605148
CNDO,78.4M,999157.322317906
CNET,18.1M,54398.4561039108
CNIT,120.7M,405220.19861435
CNMD,1.173B,9510059.5696062
CNOB,252.8M,370381.73227506
CNQR,5.249B,83891337.087197
CNSI,576.1M,7736737.90441716
CNSL,873.2M,4107981.21181621
CNTF,71.5M,251671.263290821
CNTY,141.9M,931926.784415082
CNYD,13.1M,41016.1933333649
COBK,52.2M,16699.9818181728
COBR,22.6M,23808.2806060763
COBZ,429.5M,824637.0692634
COCO,28.0M,3926983.81299682
COHR,1.620B,7436616.48766404
COHU,265.4M,687270.496363151
COKE,681.8M,2163610.92237955
COLB,1.381B,6237006.84630986
COLM,2.877B,6379731.59399366
CONE,557.0M,6926458.380965
CONN,1.747B,63199755.1125125
COOL,11.1M,18467.5117596576
CORE,1.062B,4787843.90199398
CORT,284.4M,1731653.29857154
COSI,20.4M,158283.898181789
COST,50.715B,235770788.254097
COWN,488.6M,4069559.16363541
CPAH,47.7M,32510.5830291369
CPGI,43.8M,15659.3657142644
CPHC,44.8M,23853.651774816
CPHD,3.292B,27116163.6830587
CPIX,78.7M,124331.163809523
CPLA,677.5M,3790928.54095126
CPLP,976.5M,1924254.68865747
CPRT,4.433B,16102342.4381041
CPRX,161.5M,1567209.37142566
CPSI,694.7M,7225946.45298564
CPSL,3.9M,28920.6336363691
CPSS,191.2M,951681.304242979
CPST,495.8M,9042757.84288291
CPWR,2.182B,15384547.7871798
CRAI,225.2M,770400.972876342
CRAY,974.3M,12221305.6642863
CRDC,112.9M,344209.981817902
CRDS,49.9M,215917.922857237
CREE,5.795B,131601202.095151
CREG,112.8M,291345.115411123
CRESY,912.9M,1068746.3904767
CRIS,142.6M,2155249.14380787
CRMB,3.5M,87680.2561904548
CRME,132.0M,585165.345800874
CRMT,321.5M,1186446.87515108
CRNT,126.4M,635253.027878665
CROX,1.276B,15315737.6207422
CRRC,152.1M,759730.767616841
CRUS,1.445B,32063791.9999954
CRVL,920.7M,2177386.67038881
CRWN,1.270B,292499.151514965
CRWS,80.5M,147391.38605159
CRZO,3.031B,42271992.9819645
CSBK,325.5M,3973685.28538305
CSCD,219.6M,717514.816969504
CSCO,125.6B,814461411.620486
CSFL,394.1M,2118021.14372286
CSGP,4.440B,54842768.0431991
CSGS,822.7M,5052425.33731094
CSII,958.6M,7355598.2087896
CSIQ,1.565B,97696714.5
CSOD,2.424B,64404863.6207367
CSPI,25.0M,63316.115407762
CSRE,1.599B,265888.647618885
CSTE,1.691B,14126327.1642769
CSUN,41.3M,1251428.97766241
CSWC,550.6M,2730585.19570835
CTAS,7.548B,29522231.6097825
CTBI,591.0M,2587828.08623309
CTCM,1.706B,8658951.76899968
CTCT,962.7M,13247611.680014
CTHR,44.2M,716740.509739659
CTIB,15.5M,8666.0961038906
CTIC,407.9M,6098092.56407198
CTRN,308.4M,1914958.25922231
CTRP,8.161B,137744941.3667
CTRX,9.046B,104134001.600085
CTSH,29.571B,282920064.223527
CTWS,368.1M,871714.595278581
CTXS,10.495B,201130559.060917
CUI,174.7M,1205727.21489257
CUNB,214.2M,316709.935365206
CUTR,136.4M,856530.954545602
CVBF,1.701B,6750047.58239114
CVCO,740.3M,2703931.26233746
CVCY,129.4M,170449.177403105
CVGI,294.9M,1374550.10995716
CVGW,533.3M,2389629.75670718
CVLT,2.270B,65066785.9113234
CVLY,113.5M,100877.496103811
CVTI,189.7M,336383.437854001
CVV,74.1M,334173.76909943
CVVT,23.8M,10199.0126839793
CWBC,54.1M,22326.9999999934
CWCO,169.0M,1965247.8964758
CWEI,1.586B,6767306.93177614
CWST,210.2M,756459.664285515
CXDC,386.0M,3020903.72043093
CY,1.653B,24916628.3935475
CYAN,25.2M,36274.4255411583
CYBE,51.5M,122049.56
CYBX,1.588B,14920845.9524642
CYCC,69.8M,570597.837921895
CYCCP,185.9M,4257.3332034651
CYNO,465.3M,6111928.09752251
CYOU,1.361B,5649451.59013407
CYTK,174.3M,10650491.5220777
CYTR,232.6M,7217648.16694529
CYTX,178.1M,977551.247792408
CZFC,21.5M,7250.1948051975
CZNC,237.0M,463169.481688036
CZR,2.583B,24733722.0900169
CZWI,43.8M,22554.2338528234
DAEG,19.8M,20596.3745454599
DAIO,22.7M,71139.7160173069
DAKT,511.0M,2657581.0306579
DARA,10.4M,1620922.67099381
DATE,179.3M,711570.662445885
DAVE,214.8M,1752913.90385554
DCIN,47.3M,258695.999567258
DCIX,96.0M,1039391.2625551
DCOM,561.3M,2318118.58346954
DCTH,25.6M,237238.306277001
DECK,2.927B,43867349.3122273
DEER,3.4M,5511.5946781125
