Ticker,MarketCap,Turnover
0425.HK,16.373B,23026285.7735
0426.HK,208.0M,159166.28
0428.HK,144.3M,169039.11293
0430.HK,334.8M,279807.786042
0431.HK,135.0M,388956.226442
0432.HK,1.584B,6260492.0125
0433.HK,6.278B,5322443.95465
0438.HK,312.3M,923527.390145
0439.HK,1.247B,1059481.57559
0440.HK,13.886B,17135169.2207
0444.HK,973.1M,569155.429306
0445.HK,942.2M,1393757.42236
0449.HK,1.468B,2911733.9562
0450.HK,1.026B,388838.375131
0451.HK,6.919B,12788977.2951
0455.HK,663.8M,773282.979288
0456.HK,1.298B,865909.54599
0458.HK,826.5M,31374.3232292
0459.HK,602.8M,590915.710129
0460.HK,49.229B,265647554.614
0464.HK,184.4M,302295.882344
0465.HK,332.8M,48739.3722222
0467.HK,15.011B,1837877.81333
0468.HK,7.045B,13700729.453
0469.HK,283.1M,275388.34125
0471.HK,171.3M,4319941.51709
0472.HK,717.7M,174263.144574
0474.HK,556.1M,287154.93401
0475.HK,534.3M,540638.600104
0476.HK,2.652B,12764753.5492
0477.HK,939.6M,1048439.26155
0479.HK,283.7M,2760730.05885
0480.HK,4.361B,1515417.43472
0482.HK,328.6M,53880.237031
0483.HK,945.3M,1118743.50455
0485.HK,426.8M,775558.627434
0486.HK,54.847B,6110570.23094
0487.HK,1.478B,10986216.1172
0488.HK,3.752B,2531938.05907
0489.HK,40.270B,147925076.62
0491.HK,340.6M,75729.2884764
0493.HK,21.368B,122289333.454
0494.HK,94.301B,215156246.832
0495.HK,294.8M,215981.127778
0496.HK,1.906B,362525.05151
0497.HK,2.734B,2692777.93859
0498.HK,736.9M,824997.482969
0499.HK,663.7M,130120.395396
0500.HK,754.1M,4336268.39939
0503.HK,1.552B,2214000.23708
0505.HK,399.0M,219106.355
0506.HK,7.776B,12708562.1595
0508.HK,1.719B,1116860.69252
0509.HK,2.726B,4411001.79473
0510.HK,527.4M,974428.626962
0511.HK,22.075B,24040059.6607
0512.HK,2.923B,2265173.235
0513.HK,664.4M,195194.650712
0515.HK,305.0M,1221440.10503
0516.HK,408.0M,0
0517.HK,4.784B,2426905.51726
0518.HK,413.6M,234121.049293
0519.HK,417.6M,1971018.80844
0521.HK,935.1M,3493197.30859
0522.HK,34.386B,55536104.8001
0525.HK,4.078B,17083910.2953
0526.HK,1.880B,1263978.23174
0527.HK,1.603B,10000288.4171
0528.HK,815.3M,1197273.36017
0529.HK,861.5M,37220.1225
0530.HK,22.196B,8839922.52693
0531.HK,2.892B,2241439.78726
0532.HK,481.0M,141085.456776
0533.HK,3.074B,923791.016443
0535.HK,4.001B,10216567.3098
0536.HK,1.513B,6940714.19125
0538.HK,6.404B,15101920.3177
0539.HK,1.819B,1245287.80979
0540.HK,231.0M,110544.346688
0542.HK,253.1M,179327.16408
0543.HK,4.755B,7714159.26684
0544.HK,231.0M,325889.536944
0546.HK,5.909B,9987029.95851
0547.HK,894.8M,241267.622527
0548.HK,2.999B,8380076.92884
0549.HK,100.1M,57967.7161458
0550.HK,374.1M,498144.947656
0551.HK,41.967B,43245380.6048
0552.HK,8.871B,42300190.8955
0553.HK,1.093B,5015174.65264
0554.HK,716.7M,211308.977604
0555.HK,8.174B,86741702.5589
0556.HK,1.376B,1677179.4391
0557.HK,531.0M,1135293.00339
0558.HK,849.0M,459078.79699
0559.HK,862.6M,897683.247135
0560.HK,1.611B,7284085.28182
0563.HK,7.218B,10490562.1397
0565.HK,359.1M,624666.831649
0566.HK,33.990B,153701418.429
0567.HK,254.4M,217506.951667
0568.HK,954.9M,6376744.11969
0569.HK,1.447B,3337418.74306
0570.HK,8.742B,17063291.0608
0572.HK,187.2M,2658763.83398
0573.HK,4.497B,745606.815172
0575.HK,306.8M,446902.887708
0576.HK,11.329B,23052476.8906
0577.HK,2.678B,7999646.95333
0578.HK,178.2M,138529.291059
0579.HK,6.897B,50639808.8221
0580.HK,695.1M,3352908.85356
0581.HK,3.400B,39440.2914063
0582.HK,9.098B,31561046.7051
0585.HK,1.545B,4256350.65625
0587.HK,6.330B,19474240.4301
0588.HK,1.343B,1917000.85108
0589.HK,1.922B,3401734.28557
0590.HK,13.606B,52286250.3778
0592.HK,1.155B,1075637.45363
0593.HK,914.3M,2936629.36438
0595.HK,490.6M,18339867.0341
0596.HK,1.524B,3406767.95521
0598.HK,8.792B,41744088.148
0599.HK,186.0M,39120.4064063
0600.HK,478.2M,217269.49777
0601.HK,271.9M,1039068.07066
0602.HK,363.3M,114693.221535
0603.HK,7.655B,23242586.9472
0604.HK,13.130B,21062936.8549
0605.HK,2.297B,5430451.17891
0606.HK,15.173B,22721367.6906
0607.HK,1.006B,10875891.8529
0608.HK,899.9M,55221.7145022
0609.HK,1.330B,837687.13
0610.HK,1.649B,123211.728173
0611.HK,1.333B,1058323.85062
0612.HK,191.2M,59460.8302199
0613.HK,670.0M,1224837.30735
0616.HK,138.8M,517339.801054
0617.HK,2.899B,617862.66242
0618.HK,1.679B,1121634.52237
0619.HK,824.6M,1815779.64415
0620.HK,269.5M,763210.067934
0621.HK,1.279B,630798.228922
0622.HK,1.632B,7411593.87752
0623.HK,3.220B,15738598.423
0626.HK,4.085B,637659.880098
0627.HK,661.0M,1721265.03334
0628.HK,529.8M,878234.465729
0629.HK,329.8M,134910.692498
0630.HK,345.0M,707067.82607
0631.HK,5.200B,6926928.55766
0632.HK,648.4M,708966.840275
0633.HK,4.666B,20232455.7489
0635.HK,2.244B,2646268.07088
0637.HK,563.7M,893057.03242
0638.HK,389.7M,114603.420189
0639.HK,8.536B,31524433.9976
0640.HK,531.0M,311665.395833
0641.HK,1.262B,130403.947418
0642.HK,25.6M,9613.49918875
0643.HK,409.5M,793536.226322
0645.HK,450.1M,1538852.42885
0646.HK,532.5M,1049691.33875
0647.HK,925.7M,1445285.12257
0648.HK,19.0M,1000241.22458
0650.HK,222.1M,21195.1640625
0651.HK,2.485B,4491014.40378
0653.HK,4.230B,8940694.12066
0655.HK,3.536B,876310.685747
0656.HK,71.297B,50201810.3236
0657.HK,407.2M,22818.9289096
0658.HK,8.649B,28731192.8341
0659.HK,54.334B,13793618.0798
0660.HK,718.0M,131485.861125
0661.HK,2.270B,892902.046615
0662.HK,3.312B,229336.93831
0663.HK,753.0M,1116259.64622
0665.HK,8.460B,0
0666.HK,970.4M,177365.941289
0668.HK,904.5M,231203.788123
0669.HK,44.493B,100794854.794
0670.HK,10.105B,18393623.0296
0672.HK,3.623B,7618497.00194
0673.HK,164.1M,666539.012689
0674.HK,335.4M,179978.911007
0675.HK,189.6M,37325.0267361
0676.HK,774.9M,3436.11852413
0677.HK,725.4M,205507.4789
0678.HK,23.540B,129735.717448
0679.HK,191.7M,85601.2652083
0680.HK,3.364B,1468462.83248
0681.HK,1.174B,1347342.30144
0683.HK,38.988B,45543013.425
0684.HK,760.5M,75654.6344588
0685.HK,3.543B,24807.3671528
0687.HK,2.686B,2224016.17033
0688.HK,154.5B,468079526.957
0689.HK,1.019B,4449158.36604
0690.HK,1.159B,10434426.1738
0691.HK,7.857B,39329486.8591
0692.HK,1.342B,29666754.239
0693.HK,6.703B,151313.646545
0694.HK,9.921B,24817143.2553
0695.HK,665.6M,170102.397686
0696.HK,6.466B,17403720.4361
0697.HK,3.135B,4646070.96
0698.HK,5.684B,44912521.6982
0700.HK,1.106T,9717438235.57
0701.HK,717.4M,551836.400441
0702.HK,3.673B,14516432.063
0703.HK,2.540B,10254751.9214
0704.HK,294.0M,238314.312187
0705.HK,225.1M,362559.522633
0706.HK,1.738B,2965514.46421
0707.HK,307.6M,987916.15976
0708.HK,229.0M,109838.533854
0709.HK,7.002B,15591917.3859
0710.HK,2.332B,5616000.68752
0711.HK,509.0M,301680.875
0712.HK,1.712B,19325174.2215
0713.HK,243.4M,299427.675195
0715.HK,5.291B,2351366.86209
0716.HK,3.775B,4164458.55851
0717.HK,1.013B,1166393.50312
0718.HK,721.7M,566193.422431
0719.HK,499.5M,2000547.37639
0720.HK,280.2M,536740.099479
0721.HK,2.284B,4328571.63375
0723.HK,242.7M,351013.523264
0724.HK,502.6M,645630.425451
0725.HK,216.9M,94180.1243092
0726.HK,155.1M,701512.60842
0727.HK,612.0M,402406.790517
0728.HK,52.316B,203751774.288
0729.HK,9.199B,36324334.2693
0730.HK,345.6M,137399.271528
0731.HK,456.4M,118877.801875
0732.HK,13.467B,57133647.7587
0733.HK,1.163B,1787987.61502
0735.HK,5.629B,14419963.7963
0736.HK,302.8M,3292171.73766
0737.HK,11.989B,7711619.77469
0738.HK,2.473B,1946394.70882
0743.HK,7.671B,3904815.43891
0745.HK,1.571B,1771524235.06
0746.HK,3.193B,854903.059434
0747.HK,226.8M,1100873.23251
0750.HK,8.897B,44056290.4168
0751.HK,10.333B,57752218.8695
0752.HK,2.225B,1356963.51358
0753.HK,20.488B,51568763.1093
0754.HK,16.740B,8243896.30619
0755.HK,1.711B,362622.50625
0756.HK,1.389B,2087234.67422
0757.HK,1.188B,2783406.4283
0758.HK,271.1M,76300.1144953
0759.HK,2.018B,19901965.7463
0760.HK,319.7M,139185.928611
0762.HK,284.6B,300142694.495
0763.HK,9.689B,94506742.9571
0764.HK,394.6M,876761.298876
0765.HK,263.7M,1415834.52474
0766.HK,211.2M,795793.437992
0767.HK,317.1M,4584799.90134
0768.HK,149.5M,89960.0761006
0769.HK,1.656B,3496412.275
0770.HK,8.1M,4998.48364882
0771.HK,292.3M,695129.818229
0775.HK,7.497B,4622167.96807
0776.HK,4.058B,1522950.16239
